Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,param_random_state,param_warm_start,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
3951,39,0.7767469495406197,0.01679037280600428,1.021533489227295,0.04583671083784686,0.016515731811523438,0.004604130521817795,False,balanced_subsample,log_loss,15,log2,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
3687,39,0.7767469495406197,0.01679037280600428,1.0377161026000976,0.016100311275766298,0.016594076156616212,0.0033987720738241434,False,balanced_subsample,entropy,15,log2,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
3159,39,0.7767469495406197,0.01679037280600428,1.0378036975860596,0.0740672082742327,0.01962146759033203,0.007359938385988013,False,balanced,log_loss,15,log2,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
3158,39,0.7767469495406197,0.01679037280600428,1.0625881195068358,0.03347621934698599,0.017640972137451173,0.005531613069542302,False,balanced,log_loss,15,log2,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
3950,39,0.7767469495406197,0.01679037280600428,1.0833640575408936,0.04039261962247466,0.01848011016845703,0.005569729176625008,False,balanced_subsample,log_loss,15,log2,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
3686,39,0.7767469495406197,0.01679037280600428,1.1218567371368409,0.04912740006188305,0.018379354476928712,0.004197875944468824,False,balanced_subsample,entropy,15,log2,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.7876344086021505,0.7849462365591398,0.7661290322580645,0.7956989247311828,0.7493261455525606
2862,47,0.7767455003912703,0.02627337120844534,2.1415233612060547,0.13992638126180076,0.013656234741210938,0.001122684230299881,False,balanced,entropy,14,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.8010752688172043,0.7741935483870968,0.75,0.8118279569892473,0.7466307277628033
2863,47,0.7767455003912703,0.02627337120844534,2.2832648277282717,0.08316006185515752,0.017822790145874023,0.008318352122771988,False,balanced,entropy,14,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.8010752688172043,0.7741935483870968,0.75,0.8118279569892473,0.7466307277628033
3919,47,0.7767455003912703,0.02627337120844534,2.7007405757904053,0.06401266290467146,0.016450262069702147,0.002378591070040402,False,balanced_subsample,log_loss,14,sqrt,200,75,10,False,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': False}",0.8010752688172043,0.7741935483870968,0.75,0.8118279569892473,0.7466307277628033
3918,47,0.7767455003912703,0.02627337120844534,2.7058855533599853,0.14798702742816017,0.02123889923095703,0.007599010279347093,False,balanced_subsample,log_loss,14,sqrt,200,75,10,True,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'log_loss', 'max_depth': 14, 'max_features': 'sqrt', 'max_leaf_nodes': 200, 'n_estimators': 75, 'random_state': 10, 'warm_start': True}",0.8010752688172043,0.7741935483870968,0.75,0.8118279569892473,0.7466307277628033
